ticket_ID,buyer_name,price,date_of_sale,used,tier,match_ID,spectator_ID
184,Susan Roberts,233,2016-11-02,1,1,661111753,184
185,Nathan Brown,289,2016-11-02,1,1,661111753,185
186,Brandon Ashley,179,2016-11-02,1,1,661111753,186
187,Sean Allen,739,2016-11-02,1,1,661111753,187
188,Keith Dominguez,475,2016-11-02,1,1,661111753,188
189,Michelle Stone,472,2016-11-02,1,2,661111753,189
190,Kevin Carter,802,2016-11-02,1,1,661111753,190
191,Brooke Kelly,792,2016-11-02,1,1,661111753,191
192,Jennifer Rodriguez,859,2016-11-02,1,2,661111753,192
193,Jay Lloyd,775,2016-11-02,1,1,661111753,193
194,Robert Bailey,191,2016-11-02,1,1,661111753,194
195,Hannah Williams DDS,689,2016-11-02,1,1,661111753,195
196,Dana Bradford,329,2016-11-02,1,1,661111753,196
197,Jordan Francis,877,2016-11-02,1,1,661111753,197
198,Miguel Elliott,667,2016-11-02,1,1,661111753,198
199,Michael Santiago,897,2016-11-02,1,2,661111753,199
200,Amber Smith,494,2016-11-02,1,1,661111753,200
201,Rhonda Ware,508,2016-11-02,1,1,661111753,201
202,Kathleen Davis,937,2016-11-02,1,1,661111753,202
203,Michael Jones,255,2016-11-02,1,1,661111753,203
204,Daisy Mcdonald,747,2016-11-02,1,1,661111753,204
205,Marilyn Lewis,935,2016-11-02,1,2,661111753,205
206,Christopher Nash,891,2016-11-02,1,2,661111753,206
207,Shane Williams,828,2016-11-02,1,2,661111753,207
208,Bonnie Patterson,721,2016-11-02,1,1,661111753,208
209,Ray Flowers,257,2016-11-02,1,1,661111753,209
210,Paul Oconnell,742,2016-11-02,1,1,661111753,210
211,Geoffrey Proctor,347,2016-11-02,1,2,661111753,211
212,Juan Nichols,922,2016-11-02,1,1,661111753,212
213,Amanda Johnson,834,2016-11-02,1,1,661111753,213
214,Spencer Villa,465,2016-11-02,1,1,661111753,214
215,William Reynolds,313,2016-11-02,1,1,661111753,215
216,Kimberly Wilkinson,534,2016-11-02,1,3,661111753,216
217,Alison Wilson,876,2016-11-02,1,2,661111753,217
218,Melissa Bailey,468,2016-11-02,1,1,661111753,218
219,Rhonda Shaw,244,2016-11-02,1,2,661111753,219
220,Jesus Hernandez,673,2016-11-02,1,1,661111753,220
221,Christian Lawrence,479,2016-11-02,1,1,661111753,221
222,Michael Williams,542,2016-11-02,1,1,661111753,222
223,Julia Gonzales,714,2016-11-02,1,3,661111753,223
224,Lisa Klein,129,2016-11-02,1,3,661111753,224
225,Ryan Lowe,533,2016-11-02,1,1,661111753,225
226,Sarah Simpson,444,2016-11-02,1,1,661111753,226
227,Brian Lopez,108,2016-11-02,1,1,661111753,227
228,Ashley Hart,258,2016-11-02,1,1,661111753,228
229,Joshua Williams,914,2016-11-02,1,1,661111753,229
230,Chelsea Scott,136,2016-11-02,1,1,661111753,230
231,Dr. Cathy Reyes,501,2016-11-02,1,1,661111753,231
232,Terry King,116,2016-11-02,1,1,661111753,232
233,Judy Anderson,510,2016-11-02,1,3,661111754,233
234,Lori Fisher,719,2016-11-02,1,1,661111754,234
235,Michael Garrett,555,2016-11-02,1,1,661111754,235
236,Michael Wilson,376,2016-11-02,1,1,661111754,236
237,Alex Williams,362,2016-11-02,1,2,661111754,237
238,Nicole Gomez,157,2016-11-02,1,1,661111754,238
239,Adam Ramirez,994,2016-11-02,1,1,661111754,239
240,Chris Griffith,628,2016-11-02,1,1,661111754,240
241,Susan Pham,724,2016-11-02,1,2,661111754,241
242,Brandi Bryant,502,2016-11-02,1,2,661111754,242
243,Johnny Mcintosh,155,2016-11-02,1,1,661111754,243
244,Andrew Moore,666,2016-11-02,1,1,661111754,244
245,Cynthia Knight,979,2016-11-02,1,1,661111754,245
246,Amy Miranda,226,2016-11-02,1,3,661111754,246
247,Jill Hughes,252,2016-11-02,0,3,661111754,247
248,Michael Wong,157,2016-11-02,1,1,661111754,248
249,Stacey Dixon,553,2016-11-02,1,1,661111754,249
250,Michelle Holmes,688,2016-11-02,1,1,661111754,250
251,Kathryn Townsend,909,2016-11-02,1,1,661111754,251
252,Jessica Potts,289,2016-11-02,1,1,661111754,252
253,Patrick Andrade,941,2016-11-02,1,1,661111754,253
254,Mr. William Richardson Jr.,476,2016-11-02,1,2,661111754,254
255,Michael Hughes,189,2016-11-02,1,1,661111754,255
256,Logan Roberson,709,2016-11-02,1,3,661111754,256
257,Michelle Rodriguez,235,2016-11-02,1,1,661111754,257
258,Michael Murray,867,2016-11-02,1,3,661111754,258
259,Justin Spencer,818,2016-11-02,1,1,661111754,259
260,Dr. Justin Davidson,699,2016-11-02,1,1,661111754,260
261,Daniel Mason,633,2016-11-02,1,1,661111754,261
262,Alexander Gomez,140,2016-11-02,0,3,661111754,262
263,Mary Davis,596,2016-11-02,0,1,661111754,263
264,Bridget Mcbride,661,2016-11-02,1,1,661111754,264
265,Michelle Duncan,515,2016-11-02,1,1,661111754,265
266,Terry Potter DDS,957,2016-11-02,1,1,661111754,266
267,Steven Jones,896,2016-11-02,1,1,661111754,267
268,Samantha Smith,562,2016-11-02,1,1,661111754,268
269,Traci Mccormick,627,2016-11-02,1,1,661111754,269
270,Kimberly Conley,933,2016-11-02,1,1,661111754,270
271,Robert Johnson,504,2016-11-02,1,1,661111754,271
272,Brooke Harris,757,2016-11-02,1,2,661111754,272
273,David Mccullough,346,2016-11-02,1,3,661111754,273
274,Kelsey Alvarado,593,2016-11-02,0,1,661111754,274
275,Justin Whitaker,751,2016-11-02,1,1,661111754,275
276,Antonio Stone,999,2016-11-02,1,1,661111754,276
277,Linda Buchanan,339,2016-11-02,1,1,661111754,277
278,Steven Castro,995,2016-11-02,1,1,661111754,278
279,Paul Brady,453,2016-11-02,1,1,661111754,279
280,Erin Mills,841,2016-11-02,1,3,661111754,280
281,Lynn Castaneda,828,2016-11-02,1,1,661111754,281
282,Timothy King,619,2016-11-02,1,1,661111754,282
283,Veronica Ali,787,2016-11-02,1,1,661111754,283
284,Kimberly Olson,897,2016-11-02,1,1,661111754,284
285,Dylan Short,655,2016-11-02,1,1,661111754,285
286,Laura Pearson,803,2016-11-02,1,1,661111754,286
287,Antonio Chambers,190,2016-11-02,1,3,661111754,287
288,John Lopez,651,2016-11-02,1,1,661111754,288
289,Angela Dixon,464,2016-11-02,1,1,661111754,289
290,Lindsay Moreno,221,2016-11-02,1,1,661111754,290
291,Philip Lucas,220,2016-11-02,1,1,661111754,291
292,Danielle Velasquez,470,2016-11-02,1,1,661111754,292
293,David King,141,2016-11-02,1,1,661111754,293
294,Timothy Wright,958,2016-11-02,1,1,661111754,294
295,Jack Murphy,259,2016-11-02,1,1,661111754,295
296,Ariana James,348,2016-11-02,1,1,661111754,296
297,James Ramirez,760,2016-11-02,1,3,661111754,297
298,Joyce Thomas,270,2016-11-02,1,1,661111754,298
299,Sharon Irwin,346,2016-11-02,1,2,661111754,299
300,Joshua Daniels,338,2016-11-02,1,1,661111754,300
301,Hailey Daniels,553,2016-11-02,1,2,661111754,301
302,David Lowery,494,2016-11-02,1,1,661111754,302
303,Melissa Leblanc,783,2016-11-02,0,3,661111754,303
304,Jennifer Conner,900,2016-11-02,1,1,661111754,304
305,Susan Miller,250,2016-11-02,1,1,661111754,305
306,Kristine Neal,815,2016-11-02,1,2,661111754,306
307,Nicole Wallace,593,2016-11-02,1,1,661111755,307
308,Dawn Webb,839,2016-11-02,1,1,661111755,308
309,Julie Diaz,604,2016-11-02,1,1,661111755,309
310,John Wilson,201,2016-11-02,1,1,661111755,310
311,Timothy Shepard,342,2016-11-02,1,1,661111755,311
312,Gregory Berry,369,2016-11-02,1,1,661111755,312
313,Albert Johnson,950,2016-11-02,1,1,661111755,313
314,Ethan House,527,2016-11-02,1,1,661111755,314
315,Marvin Peters,757,2016-11-02,1,2,661111755,315
316,Wesley Blake,522,2016-11-02,1,1,661111755,316
317,Richard Foster,919,2016-11-02,1,1,661111755,317
318,Nicholas Clark,286,2016-11-02,1,1,661111755,318
319,Benjamin Hanson,930,2016-11-02,1,3,661111755,319
320,Kyle Watkins,807,2016-11-02,1,3,661111755,320
321,Anthony Garza,737,2016-11-02,1,1,661111755,321
322,Travis Glover,733,2016-11-02,1,1,661111755,322
323,Thomas Price MD,910,2016-11-02,1,2,661111755,323
324,Paul Lewis,315,2016-11-02,1,2,661111755,324
325,Emily Roman,206,2016-11-02,1,1,661111755,325
326,Krystal Reynolds,533,2016-11-02,1,1,661111755,326
327,Ashley James,383,2016-11-02,1,1,661111755,327
328,Leslie Andrews,913,2016-11-02,1,1,661111755,328
329,Angel Hernandez,498,2016-11-02,1,1,661111755,329
330,Jonathan Williams,677,2016-11-02,1,1,661111755,330
331,Mrs. Jane Castaneda MD,330,2016-11-02,1,2,661111755,331
332,Megan Garcia,751,2016-11-02,1,1,661111755,332
333,Jessica Johnson,989,2016-11-02,1,2,661111755,333
334,Shannon Martin MD,743,2016-11-02,1,3,661111755,334
335,Rhonda Tran,380,2016-11-02,1,3,661111755,335
336,Daniel Dyer,331,2016-11-02,0,1,661111755,336
337,Cheryl Medina,914,2016-11-02,1,2,661111755,337
338,Vicki Chavez,351,2016-11-02,1,2,661111755,338
339,Jennifer Mason,319,2016-11-02,1,2,661111755,339
340,Mallory Meyer,790,2016-11-02,1,1,661111755,340
341,Courtney Kent,996,2016-11-02,1,1,661111755,341
342,Laura Rasmussen,476,2016-11-02,1,1,661111755,342
343,Herbert Payne,900,2016-11-02,1,1,661111755,343
344,Kristin Jones,513,2016-11-02,1,1,661111755,344
345,Donald Lopez,727,2016-11-02,1,1,661111755,345
346,Peter Evans,117,2016-11-02,1,2,661111755,346
347,Gavin Smith,491,2016-11-02,1,1,661111755,347
348,Zachary Hayes,117,2016-11-02,1,1,661111755,348
349,Taylor Frey,234,2016-11-02,1,1,661111755,349
350,Morgan Powell PhD,700,2016-11-02,1,2,661111755,350
351,Debra Gonzalez,173,2016-11-02,1,1,661111755,351
352,Christian Miller,742,2016-11-02,1,1,661111755,352
353,Ricardo Mcintosh,490,2016-11-02,1,1,661111755,353
354,John Mora,311,2016-11-02,1,1,661111755,354
355,Eric Mosley,731,2016-11-02,1,1,661111755,355
356,Meagan Glass,171,2016-11-02,1,1,661111755,356
357,Leah Edwards,258,2016-11-02,1,1,661111755,357
358,Jonathan Coleman,182,2016-11-02,1,3,661111755,358
359,Matthew Gonzalez,179,2016-11-02,1,2,661111755,359
360,Anthony Costa,299,2016-11-02,1,1,661111755,360
361,Michael Smith,278,2016-11-02,1,3,661111755,361
362,Linda Stanley,942,2016-11-02,1,2,661111755,362
363,Michael Gutierrez,655,2016-11-02,1,1,661111755,363
364,Sandra Cooper,848,2016-11-02,1,1,661111755,364
365,Rhonda Pierce,706,2016-11-02,1,1,661111755,365
366,Gina Lynn,493,2016-11-02,1,1,661111755,366
367,Tammy Cooper,691,2016-11-02,1,1,661111755,367
368,Jennifer Haynes,560,2016-11-02,1,1,661111755,368
369,Ellen Webb,430,2016-11-02,1,2,661111755,369
370,Nicholas Haley,678,2016-11-02,1,1,661111755,370
371,Alexandria Brown,160,2016-11-02,1,1,661111755,371
372,Elizabeth Garcia,387,2016-11-02,1,1,661111755,372
373,William Dunlap,852,2016-11-02,1,1,661111755,373
374,Erica James,648,2016-11-02,1,2,661111755,374
375,Tina Benjamin,944,2016-11-02,1,2,661111755,375
376,Phillip Eaton,515,2016-11-02,1,1,661111755,376
377,Timothy Knight,474,2016-11-02,1,1,661111755,377
378,Daniel Sims,417,2016-11-02,1,3,661111755,378
379,Katherine Gordon,842,2016-11-02,1,1,661111755,379
380,Kimberly Powell,281,2016-11-02,1,2,661111755,380
381,Mary Bird,745,2016-11-02,0,1,661111756,381
382,Tyler Cohen,177,2016-11-02,1,1,661111756,382
383,Amanda Miller,763,2016-11-02,1,1,661111756,383
384,Tyler Cantrell,193,2016-11-02,1,1,661111756,384
385,Gina Riddle,904,2016-11-02,1,1,661111756,385
386,Alyssa Reyes,648,2016-11-02,1,1,661111756,386
387,Joshua Hayes,883,2016-11-02,1,1,661111756,387
388,Megan Harris,830,2016-11-02,0,2,661111756,388
389,Ethan Vaughan,119,2016-11-02,1,1,661111756,389
390,Lindsey Mcmillan,673,2016-11-02,1,1,661111756,390
391,Omar Savage,424,2016-11-02,1,1,661111756,391
392,Robin Wyatt,176,2016-11-02,1,2,661111756,392
393,Eric Reese,694,2016-11-02,1,1,661111756,393
394,Mark Brown,424,2016-11-02,1,1,661111756,394
395,David Johnson,395,2016-11-02,1,1,661111756,395
396,Michelle Reyes,365,2016-11-02,1,2,661111756,396
397,Stephen Boyd,205,2016-11-02,1,2,661111756,397
398,Sherri Richardson,304,2016-11-02,1,2,661111756,398
399,Sydney Bullock,104,2016-11-02,1,1,661111756,399
400,Sarah Murphy,227,2016-11-02,1,1,661111756,400
401,Debbie Brooks,773,2016-11-02,0,2,661111756,401
402,Adam Miranda Jr.,126,2016-11-02,1,2,661111756,402
403,Melissa Howard,656,2016-11-02,1,1,661111756,403
404,Amanda Bush,346,2016-11-02,1,1,661111756,404
405,Tyler Myers,816,2016-11-02,1,1,661111756,405
406,John Curtis,129,2016-11-02,1,1,661111756,406
407,Valerie Schwartz,313,2016-11-02,1,2,661111756,407
408,Dennis Howell,180,2016-11-02,1,1,661111756,408
409,Jacob Anderson,412,2016-11-02,1,1,661111756,409
410,Deborah Travis,348,2016-11-02,1,1,661111756,410
411,Micheal Vaughn,558,2016-11-02,1,1,661111756,411
412,Brian Turner,914,2016-11-02,1,1,661111756,412
413,Lindsey Howard,526,2016-11-02,1,1,661111756,413
414,Chelsea Huynh,696,2016-11-02,1,3,661111756,414
415,Samantha Baker,792,2016-11-02,1,1,661111756,415
416,Karen Thomas,656,2016-11-02,1,1,661111756,416
417,Joseph Williams,278,2016-11-02,1,1,661111756,417
418,Debbie Dyer,176,2016-11-02,1,1,661111756,418
419,Gina Acosta,605,2016-11-02,1,1,661111756,419
420,Logan Pope,752,2016-11-02,1,1,661111756,420
421,Charles Sanders,183,2016-11-02,1,1,661111756,421
422,Andrew Watkins,875,2016-11-02,1,1,661111756,422
423,Lisa Williams,170,2016-11-02,1,1,661111756,423
424,Joan Howard,861,2016-11-02,1,2,661111756,424
425,Anthony Williams,360,2016-11-02,1,1,661111756,425
426,Terry Reeves,630,2016-11-02,1,1,661111756,426
427,Dean Hamilton PhD,326,2016-11-02,1,2,661111756,427
428,William Villarreal,551,2016-11-02,1,2,661111756,428
429,Patrick Yates,538,2016-11-02,1,1,661111756,429
430,Lucas Middleton,215,2016-11-02,1,2,661111756,430
431,Lisa Baker,257,2016-11-02,1,2,661111756,431
432,Karen Oliver,909,2016-11-02,1,1,661111756,432
433,Nancy Dickerson,541,2016-11-02,1,1,661111756,433
434,Christopher Huerta,829,2016-11-02,1,1,661111756,434
435,Marc Wilson,892,2016-11-02,1,1,661111756,435
436,Brenda Acosta,648,2016-11-02,1,1,661111756,436
437,Christina Thompson,286,2016-11-02,1,1,661111756,437
438,Matthew Carter,762,2016-11-02,1,2,661111756,438
439,Sergio Jackson,740,2016-11-02,1,2,661111756,439
440,Kyle Kelly,437,2016-11-02,1,1,661111756,440
441,Michael Roman,911,2016-11-02,1,1,661111756,441
442,Evelyn Santana,644,2016-11-02,1,2,661111756,442
443,Tracy Foster,275,2016-11-02,1,2,661111756,443
444,Christopher Haas,107,2016-11-02,1,1,661111756,444
445,Donald Barnes,119,2016-11-02,1,1,661111756,445
446,Todd Farrell,331,2016-11-02,0,1,661111756,446
447,Cameron Williams,675,2016-11-02,1,1,661111756,447
448,Meredith Jackson,212,2016-11-02,1,1,661111756,448
449,Edward Bates,122,2016-11-02,1,1,661111756,449
450,James Stewart,847,2016-11-02,1,1,661111756,450
451,Kathleen Rhodes,263,2016-11-02,1,1,661111756,451
452,James Guzman,502,2016-11-02,1,2,661111756,452
453,Evan Miller,224,2016-11-02,1,1,661111756,453
454,Tiffany Wilson,589,2016-11-02,1,1,661111756,454
455,Kelli Hernandez,917,2016-11-02,1,1,661111756,455
456,Anita Nguyen,262,2016-11-02,1,1,661111756,456
457,Kathleen Cunningham,642,2016-11-02,1,2,661111756,457
458,Timothy Davis,584,2016-11-02,1,3,661111756,458
459,Harold Pratt,378,2016-11-02,1,1,661111756,459
460,Charles Mcdowell,839,2016-11-02,1,1,661111756,460
461,Joel Cooley,336,2016-11-02,1,1,661111756,461
462,Gregory Beck MD,643,2016-11-02,1,2,661111756,462
463,Hannah Monroe,495,2016-11-02,1,1,661111756,463
464,Susan Patel,868,2016-11-02,1,2,661111756,464
465,Selena Mann,233,2016-11-02,1,1,661111756,465
466,Victoria Price,476,2016-11-02,0,1,661111756,466
467,Tyler Robinson,887,2016-11-02,1,1,661111756,467
468,Melissa Mitchell,765,2016-11-02,1,1,661111757,468
469,Amy Holland,663,2016-11-02,1,1,661111757,469
470,Shawn Sullivan,890,2016-11-02,1,2,661111757,470
471,Lauren Miller,926,2016-11-02,1,2,661111757,471
